Pct Low Inc,Diesel Conc,"NPL Site Count, wt by dist",Pct pre1960 Housing
0.223333416,4.754077503,0.222371435,0.951634739
0.298374339,5.350639543,0.087283532,0.702995705
0.368990696,4.772271016,0.200931032,0.901450478
0.439808807,5.331840734,0.087113832,0.778968312
0.652656392,1.75551121,0.182641914,0.383731182
0.364549298,5.275362926,0.083946135,0.641976692
0.464757453,4.701447531,0.17234367,0.730721574
0.327290585,5.234654954,0.081767722,0.731076377
0.589021275,1.711405307,0.165662377,0.448878317
0.297141612,2.038539608,0.078542001,0.296016898
0.480464422,4.968583852,0.256219021,0.782471453
0.326728111,2.111042591,0.077055308,0.509219858
0.588438696,4.752583223,0.169984608,0.683038479
0.315915628,1.994640021,0.073040552,0.33418694
0.567889574,1.778458663,0.172433735,0.492488992
0.563429987,4.802173999,0.172910733,0.801103309
0.414054697,4.825369125,0.179892409,0.863713283
0.259957782,1.777536579,0.074188667,0.232898498
0.446468004,4.858368242,0.202362009,0.918058849
0.4704617,4.851353751,0.200715435,0.905760229
0.476030025,4.844900551,0.200064083,0.904673796
0.487803587,4.82588044,0.188655943,0.66745092
0.517184436,4.84068747,0.199563242,0.886706069
0.395477811,4.855268915,0.211299656,0.874953322
0.480853806,4.873297395,0.226020444,0.70472136
0.725152662,1.438745666,0.066376334,0.394826611
0.364163986,4.867674481,0.21632946,0.808794532
0.536487135,1.392290969,0.066387089,0.170219196
0.472214237,4.809833622,0.178344824,0.939176435
0.442057422,1.424649319,0.068642374,0.18098235
0.457864678,4.786069537,0.160702747,0.950005864
0.53879536,4.792886407,0.163621005,0.689415299
0.430731193,4.797387713,0.16446644,0.995169082
0.293277654,4.342274248,0.067030867,0.606763466
0.471226286,4.801263575,0.166242651,0.900814289
0.444053476,4.804203498,0.16949139,0.751222379
0.854640361,1.36317625,0.063893053,0.432708688
0.208324004,4.819815697,0.181694169,0.92987585
0.606628054,1.375723651,0.064980513,0.096614727
0.478164134,4.795861793,0.164338467,0.778712047
0.486368357,4.775680641,0.159958714,0.812722298
0.645709042,1.753584928,0.160012824,0.577062332
0.55014815,1.630879292,0.068157358,0.467631073
0.53373668,4.751779713,0.144565381,0.768183717
0.389317049,1.487469519,0.06688701,0.282901776
0.504507008,4.762299586,0.147353032,0.904361563
0.443994602,1.406591751,0.063316873,0.209611452
0.535891657,4.772750811,0.149800872,0.767361294
0.276563698,1.697556898,0.067019349,0.126982345
0.501394348,4.75615165,0.140729388,0.854160424
0.300663803,1.766494399,0.068344729,0.191196699
0.298743035,1.583783081,0.066488027,0.296661485
0.628769155,1.740401374,0.150288928,0.47266881
0.662656092,1.734838885,0.151009315,0.597932878
0.39628014,4.508759086,0.064774678,0.752300437
0.685092726,4.576874019,0.064634067,0.833882326
0.697319811,1.711086183,0.147637394,0.470534382
0.631669917,4.654687586,0.065956397,0.891939262
0.438674964,1.69021619,0.153744147,0.378427131
0.5181118,4.77446594,0.067270546,0.761320471
0.50547875,1.64825137,0.159827518,0.432567455
0.331439394,1.609443175,0.154645094,0.411889597
0.486771964,4.925737062,0.068635878,0.782959964
0.352052987,4.60249333,0.163357172,0.954037994
0.682783424,4.63748866,0.173671066,0.605672156
0.288562003,5.074703921,0.072431096,0.872179558
0.403646266,4.674529599,0.183502078,0.700581969
0.509044287,4.6712074,0.202975403,0.605305385
0.271872608,5.070942786,0.073044264,0.634424195
0.453621875,5.028095551,0.072514584,0.757966349
0.481287351,4.683931021,0.23532586,0.820192615
0.373834046,4.695746846,0.211578363,0.946390498
0.474950294,1.714406214,0.191902217,0.5707055
0.47761945,4.741274804,0.20045789,0.861512751
0.7485861,5.125193748,0.077481203,0.777901607
0.332962505,4.721977975,0.220701382,0.950455035
0.521655371,4.706945811,0.243967548,0.765682341
0.416333303,5.158305666,0.077655257,0.758720727
0.525802236,4.707176054,0.27503512,0.792662769
0.400729416,5.18043022,0.077339056,0.784475853
0.556453837,4.766665716,0.407426335,0.672130001
0.329973769,5.185108439,0.076622067,0.733839132
0.474951834,1.749343847,0.426078422,0.318903796
0.487906968,5.226134163,0.078907012,0.79110456
0.411400404,4.725585288,0.349160762,0.701063112
0.323186937,5.262198714,0.081768268,0.864531045
0.711086173,4.701865444,0.30409635,0.778199923
0.354882201,5.252192896,0.081364915,0.701729643
0.442873326,4.676861755,0.245153836,0.819229967
0.253612327,5.226329217,0.080595794,0.717238579
0.530349003,4.674705896,0.25491468,0.751214026
0.549475978,5.261549849,0.08283109,0.93606179
0.489577246,4.653790796,0.213612342,0.853109481
0.490434651,5.231839519,0.082132544,0.90892984
0.612977864,4.637655045,0.194791729,0.649773122
0.291681438,5.342895348,0.088364033,0.85263268
0.458297296,4.618792155,0.177917136,0.805696137
0.385451467,5.305369126,0.086142888,0.937183616
0,1.615661251,0.178494164,0
0.448550774,5.309338727,0.086705479,0.952906549
0.601582467,4.643156526,0.22322893,0.859392472
0.212178587,5.304416612,0.0861045,0.826559266
0.597356976,1.641073904,0.210055448,0.577267912
0.353767908,5.343032745,0.089868306,0.736607987
0.403751995,4.654430831,0.231434323,0.631808932
0.213904494,5.310649823,0.08614568,0.868019588
0.333731915,5.31613321,0.087020683,0.790071942
0.441250773,4.669192241,0.258287203,0.627493764
0.310634287,5.307753674,0.084852284,0.709791084
0.624008238,1.682745239,0.288754736,0.533206115
0.396962068,5.337883744,0.088727733,0.818833882
0.479168262,1.695017666,0.324452851,0.450794213
0.51655511,5.367052459,0.093774745,0.796669523
0.589752133,4.708177291,0.360747137,0.626448007
0.384927752,5.360881,0.092166796,0.858257724
0.582776515,4.724841689,0.41540694,0.661892749
0.397583486,5.371385072,0.092723944,0.844617599
0.469524279,1.74572372,0.489111653,0.389986467
0.453533607,5.371282666,0.092226195,0.922124973
0.67951279,4.741912067,0.571377715,0.845667413
0.399132568,5.390544288,0.092936757,0.903737183
0.629680373,4.723362405,0.459467092,0.876340222
0.419802824,5.430713848,0.097493048,0.92135021
0.664623258,4.705384637,0.394475193,0.92753756
0.427751031,5.425205156,0.098850924,0.854022016
0.597109738,1.687773733,0.332147111,0.485511835
0.478330844,5.401792261,0.097301212,0.80337036
0.57733532,4.671113379,0.278390858,0.805292621
0.498577215,5.434619034,0.101912868,0.856706541
0.582356448,4.656852986,0.246823246,0.954440507
0.429336468,5.391125325,0.096200561,0.805446262
0.594696042,4.673098849,0.292892166,0.927019607
0.235270931,5.410908611,0.099952675,0.818449232
0.656835127,4.69802258,0.36710148,0.793412185
0.382060951,5.388619412,0.097245992,0.703296513
0.552434982,4.711539339,0.424638622,0.869545686
0.426041748,5.408678495,0.103445381,0.823096034
0.643681405,4.725947264,0.513926334,0.882746447
0.350300302,5.437092206,0.104227532,0.602695984
0.373242742,4.742403155,0.626786986,0.94790562
0.253270241,2.178111419,0.108081971,0.599583121
0.353390708,1.966312461,1.062097237,0.589684095
0.322289157,4.92322255,0.116756292,0.87
0.23495485,4.904079651,0.10934465,0.81345523
0.529090973,4.759758537,0.748380133,0.786013613
0.364248386,5.007913262,0.105951224,0.847935855
0.482936681,4.858478498,0.121575114,0.83220981
0.278610603,4.875685033,0.122363077,0.717169147
0.281455714,4.809731502,0.130857396,0.834291507
0.546059274,1.8898602,0.127112601,0.581648997
0.441609195,4.919283374,0.12103735,0.87421595
0.566996661,4.961114533,0.122506825,0.807360406
0.502994012,2.0110982,0.116398458,0.560669456
0.470662546,5.024298966,0.127132958,0.648264862
0.521978028,1.999162896,0.12903813,0.545267896
0.447758334,4.97232827,0.134035396,0.75829009
0.549271503,4.941982919,0.137628177,0.610158197
0.222989405,1.95078446,0.769917669,0.595055993
0.6571454,4.907889096,0.144632059,0.821802307
0.538130047,4.879834144,0.133793819,0.600584727
0.292313572,4.853931692,1.186132789,0.729088346
0.62636749,4.822079663,0.137677638,0.722017696
0.557014183,4.854997943,0.143969521,0.814651164
0.47375062,4.800767062,0.704308021,0.618437943
0.703740992,4.899482496,0.165428967,0.92368644
0.506644933,4.878265446,0.166675336,0.768334656
0.781387305,1.79352566,0.495677127,0.599214728
0.61626334,4.847513842,0.155262414,0.705110178
0.633106371,1.836288098,0.444020754,0.378726006
0.575583931,4.823196586,0.161163988,0.79161612
0.568059507,1.829177868,0.618609309,0.513225703
0.373969077,4.858422053,0.174956853,0.865604913
0.293238776,4.886736923,0.693399727,0.773970922
0.425811018,4.91091979,0.185315589,0.914067779
0.310103382,4.978040947,0.640105067,0.831064705
0.406780886,4.922736328,0.19529484,0.82234224
0.205580236,5.147069953,0.502780705,0.728003721
0.217229736,4.907749482,0.205217818,0.862880932
0.325586912,5.110491456,0.509572955,0.861263467
0.157034911,4.950133978,0.233310265,0.608218233
0.379748319,5.004478998,0.522820628,0.887439067
0.189466199,4.877588452,0.20174339,0.693267141
0.667623382,1.870770326,0.519617869,0.58921466
0.517707921,4.815752232,0.186497013,0.794133332
0.838099428,1.860689943,0.38306089,0.303142329
0.528406627,4.796081675,0.182128018,0.968347639
0.436997319,4.818761419,0.190466527,0.956218905
0.436247465,4.824091725,0.195019864,0.878376864
0.770239867,1.984008151,0.354052927,0.26848877
0.428660753,4.766530294,0.163057506,0.934192057
0.488519281,4.775251878,0.172746513,0.963103643
0.51002832,1.975736065,0.431100748,0.321442658
0.431112005,4.783435024,0.168628625,0.925401423
0.373937759,5.156134674,0.42219371,0.718549835
0.553036228,4.770831256,0.154659892,0.820677289
0.285822021,2.215062708,0.448001949,0.59939759
0.591388931,4.749292281,0.138502862,0.885655249
0.444900974,4.755916621,0.14732505,0.905104167
0.201754446,5.313710099,0.346795802,0.785810746
0.336977404,4.769053492,0.138007372,0.786114216
0.27599952,5.283882577,0.362811688,0.741985437
0.498485904,4.786192155,0.142288231,0.832851826
0.517525347,5.289983197,0.318321708,0.749322096
0.825090744,5.286158235,0.286946786,0.627491975
0.318488015,4.800059095,0.142498551,0.682590323
0.633826965,5.160077334,0.369963389,0.867185244
0.351961549,4.796929242,0.126540406,0.911916264
0.863403502,5.151301724,0.336478445,0.924146907
0.351042948,4.83138846,0.120579387,0.81008931
0.867555181,2.071343921,0.298935671,0.331229542
0.323178738,4.823461282,0.117125593,0.923877766
0.873646571,5.215014619,0.293870138,0.931795164
0.607989997,4.87276915,0.111411508,0.881287517
0.805762807,5.280870526,0.275828835,0.916775809
0.80570053,2.239664672,0.284087536,0.451282679
0.566016341,4.86744127,0.101659511,0.773734646
0.709453854,2.272550055,0.352638369,0.069620253
0.480165193,5.374184372,0.096451554,0.698878835
0.219230769,2.33591139,0.366760708,0.272727273
0.399979238,5.358270524,0.095200931,0.884444185
0.80009658,2.298329605,0.311469369,0.213522329
0.495807854,5.183539741,0.093725401,0.879572698
0.657955381,2.323823317,0.249931232,0.477215386
0.42037078,5.305120898,0.088492187,0.974849095
0.439913507,5.33038132,0.256583979,0.623070855
0.549273137,5.325803796,0.088542637,0.935329511
0.368216468,5.331700745,0.279369141,0.782396789
0.396786504,5.338912065,0.089058371,0.822230703
0.263584252,5.313067461,0.316458326,0.605737047
0.431138881,5.345550974,0.089880701,0.845297306
0.253173484,2.344826588,0.281910546,0.438079651
0.365927481,5.306667604,0.085472111,0.831224562
0.315293632,5.350143664,0.303188589,0.693557117
0.440595238,5.298329481,0.084148697,0.794783331
0.441927069,5.282821906,0.083927915,0.806924355
0.330703043,5.474237176,0.318827725,0.880260458
0.337384062,5.266613991,0.08263487,0.939999778
0.376021524,5.667941709,0.247301441,0.687783327
0.11512917,5.260320077,0.083462231,0.890434276
0.309919472,5.606077363,0.276078447,0.787241847
0.274603145,5.189263365,0.079346231,0.639537581
0.11027324,5.117048286,0.077988099,0.958515284
0.101499752,5.355223455,0.37904237,0.802495691
0.215175168,5.054744544,0.074594838,0.79096967
0.238961417,5.344899677,0.427921571,0.767914218
0.795160253,5.037717383,0.073356358,0.777214352
0.249980087,5.540445017,0.364291238,0.847480612
0.244235025,5.216074125,0.078757678,0.942796227
0.39051532,5.627555404,0.284274177,0.720967822
0.322633656,5.226180335,0.078810782,0.865920965
0.318701593,5.239772959,0.079278967,0.719816012
0.348337308,5.626110612,0.263958984,0.650037055
0.447979554,5.251558412,0.080066227,0.665462018
0.464450397,5.255573078,0.080375568,0.781951331
0.328421514,2.197062594,0.076324662,0.501442323
0.398123045,5.189805852,0.076236576,0.753356385
0.28856982,2.115973686,0.072803754,0.425232271
0.254305509,5.48075648,0.452914873,0.871649143
0.309080963,5.118323689,0.072822688,0.688856729
0.263218173,5.201791899,0.556408027,0.865221481
0.246103587,5.145928057,0.074001438,0.814210509
0.258376206,5.342273242,0.582178543,0.917293127
0.276897363,5.13444572,0.073504661,0.835743249
0.155437216,5.095518894,0.073268457,0.86872767
0.324677799,4.981381014,0.070367645,0.794148923
0.27522426,1.872480546,0.067452956,0.572578737
0.360644609,4.988934963,0.068779307,0.613814392
0.482522748,5.041904266,0.070534167,0.629160923
0.322515474,1.937939038,0.067830923,0.37705992
0.192751818,1.491920544,0.063176245,0.228298388
0.342043067,4.886905186,0.067317869,0.871135039
0.572517249,4.817358043,0.065753857,0.8113927
0.271084337,4.884415035,0.065685102,0.81302521
0.160518732,1.558594574,0.061649188,0.346678024
0.198509782,4.758372971,0.064037494,0.858101872
0.434078688,1.794076824,0.065166128,0.449686786
0.50059962,4.914760909,0.070861458,0.789859297
0.239283415,4.841273092,0.066690619,0.879199434
0.308253534,4.976673884,0.074016877,0.677298145
0.139344262,5.08367333,0.083339539,0.984095427
0.234808521,5.183911911,0.081944238,0.88980053
0.241470725,5.071845222,0.085907377,0.917355372
0.383849034,5.078160381,0.090287039,0.936691721
0.209393346,4.868395715,0.089901968,0.979052823
0.225388552,4.778249401,0.090651256,0.915422886
0.233563105,4.732774288,0.090516681,0.933130699
0.224716803,4.677095432,0.090871713,0.960304665
0.178926441,4.639615957,0.08462664,0.861932939
0.119168729,4.659410862,0.083920233,0.977419355
0.109139671,4.707853609,0.085445042,1
0.158801505,4.992568257,0.079750182,0.98048048
0.204207072,4.854087439,0.079231727,0.934204902
0.194285714,1.73392922,0.0783542,0.509433962
0.157463372,4.573740097,0.079876413,0.692368214
0.363982245,4.591749836,0.088007402,0.829741379
0.305578135,4.62487095,0.089406344,0.904411618
0.30235721,4.565853289,0.091954834,0.743766234
0.157456038,4.51204055,0.090018923,0.682656844
0.404617521,4.54473486,0.087548565,0.86952381
0.192726196,4.563035048,0.083127916,0.810217697
0.227449792,4.524867019,0.078541965,0.810995093
0.154310915,4.522314821,0.081122281,0.883352073
0.293272385,4.515769929,0.084035618,0.897202299
0.251480714,1.497044474,0.086467337,0.59031948
0.353719042,1.458795174,0.084895779,0.221997518
0.17176621,1.428415887,0.079948678,0.32868779
0.167358729,4.520391478,0.078148007,0.782745064
0.116749705,1.417556834,0.076789913,0.49471732
0.237029588,1.548934869,0.071850665,0.438492726
0.398496241,1.48254518,0.057520298,0
0.096836904,1.354647136,0.071688339,0.164111824
0.30032695,1.489632256,0.089806222,0.134943182
0.236363926,4.537415237,0.096565657,0.732625073
0.133462592,4.576472277,0.099554734,0.913833839
0.077895595,4.65602301,0.103449282,0.946261682
0.174518731,4.56726713,0.096368761,0.614864294
0.12705035,4.603622507,0.094863415,0.89422816
0.371396833,4.656766766,0.099415467,0.829294601
0.279058697,4.690768835,0.101670771,0.92324616
0.450476559,4.68754602,0.09676058,0.86944079
0.23487351,4.72996999,0.096914328,0.979719253
0.318791649,4.710693461,0.104395116,0.903330894
0.294040561,4.733051019,0.106157212,0.812537728
0.306948972,4.758177295,0.099341282,0.972244624
0.220658565,4.786430077,0.09469964,0.940460869
0.401672837,4.787883493,0.101324567,0.814966896
0.429840858,4.756846293,0.108595883,0.819453235
0.366507177,4.781222872,0.110743614,0.874213836
0.10294575,4.816750592,0.102864161,0.868744607
0.288417707,4.82940813,0.095097944,0.768445353
0.231088848,4.849418671,0.097345165,0.779252438
0.323524792,4.840581441,0.105471884,0.839086623
0.397832269,4.807548044,0.112522999,0.907722304
0.35310168,4.776681035,0.12525586,0.810808682
0.409028728,4.76417889,0.126559236,0.842627014
0.315237451,4.914974814,0.104389682,0.814711291
0.355321764,4.74245375,0.127510052,0.891459484
0.393655246,4.753524749,0.12176418,0.890943892
0.409704009,4.733044077,0.115868591,0.777835763
0.297776843,4.701063839,0.109555237,0.672624643
0.121568516,4.683112517,0.111778858,0.914076509
0.350584942,4.691106138,0.119722475,0.950798785
0.160423008,4.700963971,0.115083829,0.91122797
0.496427567,4.719043299,0.119831687,0.816946909
0.486833226,4.719320961,0.126250853,0.940431219
0.441648778,4.737660391,0.139520214,0.866818916
0.370210918,4.744152182,0.148324957,0.897644577
0.383370128,4.75708812,0.157709741,0.767721099
0.283261629,4.83240784,0.193359707,0.875907112
0.387304854,4.797477412,0.179443101,0.932173679
0.541110308,4.851351363,0.208069587,0.888222645
0.414336476,4.857724393,0.209849322,0.791205008
0.417345146,4.827357493,0.1900744,0.907458452
0.437822468,4.815367288,0.181172299,0.827377784
0.441353978,4.797947875,0.17288607,0.831389779
0.358323095,4.785989971,0.161365729,0.761405476
0.985887097,1.758347602,0.145893976,0.197740113
0.370969707,4.781367756,0.160390008,0.723215232
0.315875104,4.748893974,0.141494857,0.840479161
0.39517068,4.759753568,0.147916718,0.824786168
0.455331545,4.767184127,0.15533387,0.851793116
0.424740499,4.779861951,0.164619292,0.918549968
0.535513039,4.790089441,0.173239259,0.90672053
0.462302081,4.740057077,0.149528897,0.827951267
0.518933977,4.72056116,0.141191677,0.873423193
0.383988553,4.722359241,0.134046733,0.886243506
0.350957867,4.707307531,0.128001281,0.737492124
0.166568838,4.692234609,0.125052827,0.841060059
0.150170712,4.67894776,0.120835086,0.832795781
0.301534975,4.664281994,0.112376652,0.920179497
0.15343132,4.664667695,0.116928318,0.963620574
0.24105788,4.649071916,0.113312377,0.786295458
0.156504065,4.614183871,0.108886896,0.891801206
0.313915621,4.656617566,0.113511528,0.802838045
0.248484848,4.672873669,0.118819779,0.95106383
0,1.698071206,0.128046237,0
0.264711152,4.697088395,0.132004552,0.879072682
0.231000348,4.726949164,0.141519683,0.834828825
0.393854716,4.72306976,0.134688601,0.914330955
0.401268024,4.704847359,0.124762124,0.82131949
0.341374142,4.692329794,0.117950839,0.918664358
0.157402023,4.677624712,0.116887425,0.866995937
0.440266812,4.710321903,0.121436203,0.896260691
0.368713203,4.715507392,0.124334652,0.942497269
0.442725698,4.728439051,0.130094494,0.879890249
0.40961858,4.737858066,0.135843082,0.879180085
0.480884658,4.763235612,0.14766067,0.767548414
0.395430432,4.753784604,0.142368092,0.696741855
0.546591651,4.732031565,0.130686904,0.817786503
0.308622327,4.739564465,0.13489406,0.855745169
0.404092511,4.715654851,0.124429907,0.637033539
0.473246884,4.715974168,0.128597266,0.853104471
0.423806346,4.660253134,0.117844484,0.809569078
0.398140382,4.613107556,0.110557269,0.818655506
0.591894376,4.604475586,0.115450271,0.808419572
0.526899482,4.699653871,0.13036011,0.764524666
0.56310271,4.636029599,0.123980103,0.764141555
0.542133666,4.578372524,0.11619137,0.842318344
0.601776645,1.612605468,0.126347557,0.56104049
0.654782164,1.694914269,0.137246655,0.474874061
0.596301478,1.650671622,0.13734629,0.196826164
0.752438588,1.599621773,0.142626677,0.515544302
0.75844337,1.582445409,0.139606033,0.29688854
0.858147048,1.562481661,0.127125872,0.512857102
0.746317322,4.57669052,0.128476592,0.610656608
0.662377085,1.564938599,0.117053138,0.503014041
0.308971301,1.554966099,0.119740832,0.1031065
0.492570812,1.539566995,0.113003616,0.355170097
0.415544591,4.542685507,0.108880384,0.670968345
0.564575797,1.610280581,0.131611143,0.228056849
0.201485665,4.555150356,0.106152456,0.744972234
0.245280876,4.564354139,0.103692083,0.746928241
0.248091603,4.619532605,0.1085595,0.918103448
0.087493625,4.590074361,0.10593029,0.685929825
0.267724674,4.615264679,0.10881035,0.7904965
0.42617043,4.662571094,0.113830544,0.757261411
0.257864346,4.539836252,0.100682672,0.682595858
0.654706927,4.498971841,0.096120796,0.794476036
0.144662931,4.589584237,0.108387717,0.803673988
0.285223429,1.47675545,0.094517624,0.445699221
0.289612969,1.469420646,0.093983919,0.339497615
0.228629028,1.443423977,0.088925965,0.437478285
0.28292656,1.470764409,0.093592229,0.471732423
0.224304716,4.507367248,0.09488755,0.686106346
0.315265426,4.467190933,0.090824181,0.700168566
0.249780571,1.442914618,0.087813044,0.516219645
0.248743358,4.479276403,0.09248967,0.798258798
0.315134586,1.517346192,0.096616013,0.475103353
0.470086124,1.489452891,0.094728638,0.42963377
0.674122223,4.484757057,0.097338961,0.707292916
0.371610845,1.460442489,0.090994149,0.327561328
0.205086237,1.462061473,0.090210579,0.402668954
0.379288003,1.45249486,0.088915371,0.558260127
0.321751216,4.419537385,0.085241064,0.660341556
0.186658507,1.408328158,0.084297891,0.46737481
0.269035533,1.412448079,0.084388669,0.261796043
0.195468682,1.423361879,0.085400158,0.426836378
0.268809565,1.421191558,0.082787228,0.255191772
0.217762913,1.400435441,0.081262244,0.545094153
0.097745561,1.390852205,0.080386361,0.586306513
0.329656804,1.382278121,0.080321506,0.556861472
0.323581871,1.378351664,0.081418391,0.494838976
0.367591782,4.409931318,0.084584203,0.602859435
0.206929507,1.420299973,0.085637432,0.580497101
0.119791667,1.427917061,0.086868183,0.347193347
0.138068182,1.410563238,0.084056678,0.238425926
0.092003854,1.373142188,0.080991851,0.491778774
0.295573536,1.363145233,0.080585856,0.570895522
0.341291373,1.355990502,0.078269332,0.455098935
0.265734266,1.374332844,0.077638783,0.485499463
0.214846868,1.332269787,0.074485376,0.114285714
0.380581965,1.260571486,0.075403102,0.345957989
0.508330486,1.410046984,0.090671641,0.095004421
0.498641528,1.413678677,0.089590493,0.070545907
0.168458781,1.218986767,0.084877018,0.14171123
0.251312615,1.418066448,0.097397918,0.266411561
0.3835527,4.516079893,0.103154793,0.613715278
0.361925024,4.485785136,0.105997122,0.614808001
0.666032503,4.467908359,0.100505674,0.640613745
0.684965487,4.46665506,0.102759066,0.771234356
0.517902358,1.450938702,0.103969028,0.43928013
0.596899458,1.475815044,0.109483748,0.412127941
0.420659065,1.486575603,0.111036305,0.553228531
0.53154596,4.497152422,0.11042555,0.715129819
0.498757547,4.50934563,0.114969169,0.644691895
0.562677517,4.523782379,0.117677819,0.612970684
0.457303577,4.510753768,0.111589749,0.818539341
0.611661687,1.526247939,0.116289829,0.539472335
0.389653709,1.531757877,0.11464803,0.314572524
0.742494447,1.554188738,0.126800615,0.231909193
0.170091772,4.591205965,0.157064191,0.877421177
0.610703644,4.583010886,0.152646585,0.874409942
0.66022094,4.565045783,0.137828706,0.6573548
0.518691551,4.572596546,0.147015349,0.744293252
0.521817441,1.534058818,0.128063883,0.502831117
0.725359961,1.543153522,0.131946889,0.411754158
0.691863263,1.542831323,0.126326689,0.395676602
0.509346057,1.53281999,0.124549835,0.538583944
0.654926374,1.523748636,0.122056736,0.383701946
0.495581643,1.514747625,0.119674883,0.48621058
0.608860536,1.502751297,0.1169074,0.312111102
0.584932556,1.524922283,0.124345866,0.457683966
0.634782046,4.546982917,0.132864027,0.818048725
0.616930922,4.549706301,0.136229879,0.907407407
0.460375433,4.567192931,0.142853188,0.949795996
0.46522976,4.564745071,0.141596925,0.846564649
0.425122782,4.554844055,0.135547442,0.85447605
0.485635347,4.553323286,0.133592348,0.869142561
0.582140584,4.551223161,0.131730679,0.923391984
0.465240642,4.532178434,0.124151882,0.912713472
0,1.574211456,0.147559124,0
0.453944108,4.550749727,0.129720631,0.741829723
0.487881683,4.545389016,0.126675656,0.924705882
0.600521816,4.527729255,0.122109466,0.915481358
0.502230786,4.500422951,0.116439113,0.938193886
0.615523513,4.459060284,0.112133173,0.871270656
0.692388134,4.512585446,0.117909133,0.749321836
0.577157466,4.524722503,0.122954511,0.646826109
0.520386517,4.497297675,0.115509388,0.609094691
0.608553568,4.501751486,0.114768484,0.681811408
0.562489269,4.565559913,0.143296459,0.723222154
0.623828455,4.452344245,0.108941512,0.812947907
0.406968597,4.452937687,0.107708116,0.829093375
0.594162865,1.398801013,0.103268133,0.40143937
0.737538915,4.46496913,0.107213332,0.758699459
0.750725844,4.355787481,0.09885384,0.760974702
0.417387343,1.268477147,0.095373803,0.094360428
0.776728076,2.105473009,0.420796449,0.411215486
0.12986627,4.986689996,0.251494835,0.81615763
0.258379625,4.802682827,0.166594093,0.904440158
0,1.586903438,0.169152735,0
0.489408018,2.518853035,0.209747511,0.405330911
0.499480392,5.526811371,0.197578986,0.613202767
0.571463711,2.490523183,0.207054181,0.436812532
0.049409084,2.222853309,0.285150419,0.178668294
0.50539145,5.462027582,0.210963124,0.778369577
0.04418146,2.041762935,0.302334039,0.224257224
0.068195179,2.406397327,0.201892051,0.455955335
0.51552825,2.377094806,0.197160802,0.506574582
0.315100946,5.415771565,0.180923409,0.746862348
0.134694708,5.22807752,0.209028641,0.760758047
0.164527219,2.424362368,0.185969227,0.419058946
0.522061481,2.415531135,0.173430225,0.524271161
0.176759795,2.306746804,0.22736415,0.267560576
0.066419366,2.299850741,0.253276741,0.267821031
0.536827227,5.405067854,0.183785961,0.689652333
0.569570958,5.41243403,0.169852206,0.801146148
0.593610807,5.3789779,0.201694599,0.642681629
0.05989666,2.272546746,0.180680583,0.33172856
0.415218503,2.396009227,0.173941809,0.416247424
0.274670305,2.397175189,0.176479651,0.581749049
0.419961771,2.385999282,0.210303871,0.51490671
0.557789509,5.401011496,0.223383618,0.640119765
0.475707682,2.395740874,0.179070519,0.565143832
0.339081366,2.396973931,0.181915374,0.589281924
0.408830744,2.30760969,0.201275044,0.444620253
0.463238109,2.416490508,0.182328463,0.507761226
0.472301178,5.263624279,0.186620413,0.812601327
0.309530608,5.417973202,0.161831992,0.727281417
0.333522592,2.416945848,0.160634534,0.521253973
0.19622905,2.228546297,0.176544964,0.190942472
0.259635173,5.414850213,0.162795408,0.73877497
0.081177029,5.275361206,0.169678223,0.784989706
0.349523663,5.446530765,0.167065057,0.797838662
0.536328341,2.4057888,0.157242234,0.440690518
0.443344159,5.41077127,0.149483117,0.719867243
0.135865118,2.751303331,0.139381611,0.511276671
0.274312708,5.421380907,0.150227761,0.897352034
0.154758048,2.716812179,0.156799111,0.30206594
0.253686324,5.468553171,0.151943405,0.894139965
0.538158195,5.306689954,0.168410957,0.888596679
0.19969776,2.449068918,0.143519631,0.476121855
0.364970837,5.312493218,0.15505432,0.647849855
0.199905847,5.51061799,0.179541072,0.862652539
0.187799043,5.250015541,0.161604702,0.832520325
0.142708919,5.263007947,0.152471436,0.922910845
0.145993621,2.617702617,0.152346103,0.524905021
0.103215448,5.263616148,0.144606077,0.913479761
0.132242149,5.578960344,0.143501252,0.60431358
0.115562803,5.836891588,0.134965134,0.647845917
0.121754131,3.044810899,0.127783526,0.460352874
0.172186984,2.271099597,0.140179388,0.457746396
0.166392172,5.333122292,0.144479535,0.800555119
0.176163591,2.602371619,0.135003606,0.5307898
0.100185479,2.368344051,0.138930797,0.30679148
0.211024136,3.049183526,0.127369797,0.229565217
0.136569403,5.273255715,0.133772536,0.816018596
0.123805748,5.623212497,0.180406393,0.733109183
0.188390806,5.558382344,0.13582233,0.751313327
0.289679242,2.695020073,0.176946539,0.067882365
0.142398018,5.591116135,0.12689537,0.856881177
0.158943432,2.683608568,0.154040813,0.406516845
0.223245153,5.274154339,0.134156575,0.892830143
0.286460549,2.682143088,0.153039422,0.33894107
0.148488966,5.356689156,0.130350135,0.901516012
0.204555728,5.647579532,0.143277325,0.613637594
0.049850235,3.003846557,0.128168445,0.305858311
0.128557865,2.674461272,0.15229593,0.337594416
0.227413948,5.650918509,0.122133466,0.73640801
0.153984589,2.661568001,0.141288891,0.345001271
0.109684835,5.349751113,0.122060533,0.916430414
0.118154396,5.573467501,0.133957728,0.659343359
0.077853599,3.104509492,0.122148036,0.49195617
